迭代次数,全局最优适应度,平均适应度,最优粒子适应度
78,0.5402693078070457,0.6695502708760841,0.5402693078070457
79,0.5402693078070457,0.6686157679789102,0.5402693078070457
80,0.5402693078070457,0.675445621263454,0.5402693078070457
81,0.5402693078070457,0.6696512549242664,0.5402693078070457
82,0.5402693078070457,0.673092376201348,0.5402693078070457
83,0.5402693078070457,0.6708676469052702,0.5402693078070457
84,0.5402693078070457,0.6724620234090117,0.5402693078070457
85,0.5402693078070457,0.6676693379784983,0.5402693078070457
86,0.5402693078070457,0.6763133364760634,0.5402693078070457
87,0.5402693078070457,0.6787104774108562,0.5402693078070457
88,0.5402693078070457,0.6713496967630115,0.5402693078070457
89,0.5402693078070457,0.6717143498081737,0.5402693078070457
90,0.5402693078070457,0.6712772710295599,0.5402693078070457
91,0.5402693078070457,0.6701790546953709,0.5402693078070457
92,0.5402693078070457,0.6690655725921082,0.5402693078070457
93,0.5402693078070457,0.6724006769078926,0.5402693078070457
94,0.5402693078070457,0.6726049452382554,0.5402693078070457
95,0.5402693078070457,0.6704716647461096,0.5402693078070457
96,0.5402693078070457,0.6701032710068072,0.5402693078070457
97,0.5402693078070457,0.6758263742007609,0.5402693078070457
98,0.5402693078070457,0.6709800073778706,0.5402693078070457
99,0.5402693078070457,0.6712964877396489,0.5402693078070457
100,0.5402693078070457,0.6718639189361341,0.5402693078070457
101,0.5402693078070457,0.674358602340013,0.5402693078070457
102,0.5402693078070457,0.671770694363683,0.5402693078070457
103,0.5402693078070457,0.6781639780764331,0.5402693078070457
104,0.5402693078070457,0.66962705409746,0.5402693078070457
105,0.5402693078070457,0.6708731757882225,0.5402693078070457
106,0.5402693078070457,0.6771567062634182,0.5402693078070457
107,0.5402693078070457,0.6701855970670745,0.5402693078070457
108,0.5402693078070457,0.6766596670050022,0.5402693078070457
109,0.5402693078070457,0.6656905962340534,0.5402693078070457
110,0.5402693078070457,0.6666121710814936,0.5402693078070457
111,0.5402693078070457,0.6675951862652838,0.5402693078070457
112,0.5402693078070457,0.6639782344735383,0.5402693078070457
113,0.5402693078070457,0.6734363696305323,0.5402693078070457
114,0.5402693078070457,0.6748212213887098,0.5402693078070457
115,0.5402693078070457,0.669667460667464,0.5402693078070457
116,0.5402693078070457,0.6742768641954467,0.5402693078070457
117,0.5402693078070457,0.6736701731836736,0.5402693078070457
118,0.5402693078070457,0.6713619635912244,0.5402693078070457
119,0.5402693078070457,0.6706370352536899,0.5402693078070457
120,0.5402693078070457,0.6639873219472602,0.5402693078070457
121,0.5402693078070457,0.6695431924517417,0.5402693078070457
122,0.5402693078070457,0.6719936009840789,0.5402693078070457
123,0.5402693078070457,0.6649350961706432,0.5402693078070457
124,0.5402693078070457,0.6724910322309953,0.5402693078070457
125,0.5402693078070457,0.6752812621585236,0.5402693078070457
126,0.5402693078070457,0.6776801451446042,0.5402693078070457
127,0.5402693078070457,0.673923545168359,0.5402693078070457
128,0.5402693078070457,0.6700875788330164,0.5402693078070457
129,0.5402693078070457,0.6710603031480225,0.5402693078070457
130,0.5402693078070457,0.6722397759461579,0.5402693078070457
131,0.5402693078070457,0.6761852383519696,0.5402693078070457
132,0.5402693078070457,0.6758103432361918,0.5402693078070457
133,0.5402693078070457,0.6749494098296297,0.5402693078070457
134,0.5402693078070457,0.6702465547740343,0.5402693078070457
135,0.5402693078070457,0.6747423186622253,0.5402693078070457
136,0.5402693078070457,0.673749647659715,0.5402693078070457
137,0.5402693078070457,0.6718037389009652,0.5402693078070457
138,0.5402693078070457,0.6751146354373131,0.5402693078070457
139,0.5402693078070457,0.6716603707050879,0.5402693078070457
140,0.5402693078070457,0.677014632812415,0.5402693078070457
141,0.5402693078070457,0.67595351616962,0.5402693078070457
142,0.5402693078070457,0.6655904558995664,0.5402693078070457
143,0.5402693078070457,0.668296808116406,0.5402693078070457
144,0.5402693078070457,0.676610718152113,0.5402693078070457
145,0.5402693078070457,0.6705999120689387,0.5402693078070457
146,0.5402693078070457,0.6734961795085571,0.5402693078070457
147,0.5402693078070457,0.6729776513436073,0.5402693078070457
148,0.5402693078070457,0.6704545494141172,0.5402693078070457
149,0.5402693078070457,0.6696142716689291,0.5402693078070457
150,0.5402693078070457,0.6687891962177223,0.5402693078070457
151,0.5402693078070457,0.6749407154724832,0.5402693078070457
152,0.5402693078070457,0.6687832199081631,0.5402693078070457
153,0.5402693078070457,0.6774738764779564,0.5402693078070457
154,0.5402693078070457,0.6714517985558524,0.5402693078070457
155,0.5402693078070457,0.6756787782554465,0.5402693078070457
156,0.5402693078070457,0.6783366475425738,0.5402693078070457
157,0.5402693078070457,0.6724397468822448,0.5402693078070457
158,0.5402693078070457,0.6727356374716379,0.5402693078070457
159,0.5402693078070457,0.6731759866626942,0.5402693078070457
160,0.5402693078070457,0.6766367491048371,0.5402693078070457
161,0.5402693078070457,0.6710493631093287,0.5402693078070457
162,0.5402693078070457,0.6721133899910768,0.5402693078070457
163,0.5402693078070457,0.671616088277438,0.5402693078070457
164,0.5402693078070457,0.6756127923065384,0.5402693078070457
165,0.5402693078070457,0.6762693542920688,0.5402693078070457
166,0.5402693078070457,0.6763103649268613,0.5402693078070457
167,0.5402693078070457,0.672627942276782,0.5402693078070457
168,0.5402693078070457,0.6736058249638743,0.5402693078070457
169,0.5402693078070457,0.6711551686193138,0.5402693078070457
170,0.5402693078070457,0.6706612504447037,0.5402693078070457
171,0.5402693078070457,0.6745289531561797,0.5402693078070457
172,0.5402693078070457,0.6700367163394385,0.5402693078070457
173,0.5249315784037745,0.672056822855719,0.5249315784037745
174,0.5249315784037745,0.6637174413702026,0.5249315784037745
175,0.5249315784037745,0.6661001556532795,0.5249315784037745
176,0.5249315784037745,0.6664313942932796,0.5249315784037745
177,0.5249315784037745,0.6624947032043526,0.5249315784037745
178,0.5249315784037745,0.6680936995382679,0.5249315784037745
179,0.5249315784037745,0.6680972296001698,0.5249315784037745
180,0.5249315784037745,0.6671236534204913,0.5249315784037745
181,0.5249315784037745,0.6659950439469248,0.5249315784037745
182,0.5249315784037745,0.6687757221108593,0.5249315784037745
183,0.5249315784037745,0.6665605361260509,0.5249315784037745
184,0.5249315784037745,0.6704002898555648,0.5249315784037745
185,0.5249315784037745,0.669718435524193,0.5249315784037745
186,0.5249315784037745,0.6687955406106034,0.5249315784037745
187,0.5249315784037745,0.6711250713608998,0.5249315784037745
188,0.5249315784037745,0.6697921040090723,0.5249315784037745
189,0.5249315784037745,0.668674987112968,0.5249315784037745
190,0.5249315784037745,0.6675913326897183,0.5249315784037745
191,0.5249315784037745,0.6733354540494827,0.5249315784037745
192,0.5249315784037745,0.6652716302941729,0.5249315784037745
193,0.5249315784037745,0.6636467241661269,0.5249315784037745
194,0.5249315784037745,0.6683806516109274,0.5249315784037745
195,0.5249315784037745,0.6762436139923568,0.5249315784037745
196,0.5249315784037745,0.6648779936719486,0.5249315784037745
197,0.5249315784037745,0.6729648596515871,0.5249315784037745
198,0.5249315784037745,0.6684390275869961,0.5249315784037745
199,0.5249315784037745,0.6671183195523934,0.5249315784037745
200,0.5249315784037745,0.667828954427236,0.5249315784037745
201,0.5249315784037745,0.6683247327296464,0.5249315784037745
202,0.5249315784037745,0.6734053793264928,0.5249315784037745
203,0.5249315784037745,0.6652764688649007,0.5249315784037745
204,0.5249315784037745,0.6706453227191682,0.5249315784037745
205,0.5249315784037745,0.6630370847831341,0.5249315784037745
206,0.5249315784037745,0.6694228190622981,0.5249315784037745
207,0.5249315784037745,0.6693757639931652,0.5249315784037745
208,0.5249315784037745,0.6711014168811061,0.5249315784037745
209,0.5249315784037745,0.6713129109718332,0.5249315784037745
210,0.5249315784037745,0.6731546767997275,0.5249315784037745
211,0.5249315784037745,0.6746308396854402,0.5249315784037745
212,0.5249315784037745,0.6673837353623532,0.5249315784037745
213,0.5249315784037745,0.6650382184433813,0.5249315784037745
214,0.5249315784037745,0.6673274406242854,0.5249315784037745
215,0.5249315784037745,0.6740407436070575,0.5249315784037745
216,0.5249315784037745,0.6647466058946426,0.5249315784037745
217,0.5249315784037745,0.6662887110557877,0.5249315784037745
218,0.5249315784037745,0.6769682965772914,0.5249315784037745
219,0.5249315784037745,0.6650457942410096,0.5249315784037745
220,0.5249315784037745,0.6661473340380692,0.5249315784037745
221,0.5249315784037745,0.6690640727378618,0.5249315784037745
222,0.5249315784037745,0.6742713746330358,0.5249315784037745
223,0.5249315784037745,0.6695656044324434,0.5249315784037745
224,0.5249315784037745,0.6666119186837424,0.5249315784037745
225,0.5249315784037745,0.6641292763142499,0.5249315784037745
226,0.5249315784037745,0.670417572542434,0.5249315784037745
227,0.5249315784037745,0.6661999661849733,0.5249315784037745
228,0.5249315784037745,0.6724152323815799,0.5249315784037745
229,0.5249315784037745,0.6684131352456241,0.5249315784037745
230,0.5249315784037745,0.6619376863018477,0.5249315784037745
231,0.5249315784037745,0.6686107495489927,0.5249315784037745
232,0.5249315784037745,0.6685645958478613,0.5249315784037745
233,0.5249315784037745,0.6737954725488138,0.5249315784037745
234,0.5249315784037745,0.6725312113367485,0.5249315784037745
235,0.5249315784037745,0.6654085055342448,0.5249315784037745
236,0.5249315784037745,0.6694839262892668,0.5249315784037745
237,0.5249315784037745,0.6693508457403204,0.5249315784037745
238,0.5249315784037745,0.6657289012973149,0.5249315784037745
239,0.5249315784037745,0.6740838391978045,0.5249315784037745
240,0.5249315784037745,0.6761844578288794,0.5249315784037745
241,0.5249315784037745,0.6713930433827039,0.5249315784037745
242,0.5249315784037745,0.6737435632149479,0.5249315784037745
243,0.5249315784037745,0.6652739976662941,0.5249315784037745
244,0.5249315784037745,0.674664498862724,0.5249315784037745
245,0.5249315784037745,0.6765906143504197,0.5249315784037745
246,0.5249315784037745,0.6691056764991046,0.5249315784037745
247,0.5249315784037745,0.6721315191245094,0.5249315784037745
248,0.5249315784037745,0.6773853367743797,0.5249315784037745
249,0.5249315784037745,0.6699668826609537,0.5249315784037745
250,0.5249315784037745,0.6687395012520221,0.5249315784037745
251,0.5249315784037745,0.6701544140667951,0.5249315784037745
252,0.5249315784037745,0.6747358678922183,0.5249315784037745
253,0.5249315784037745,0.6707265534626419,0.5249315784037745
254,0.5249315784037745,0.665326307954885,0.5249315784037745
255,0.5249315784037745,0.6620768778498853,0.5249315784037745
256,0.5249315784037745,0.6698173982510205,0.5249315784037745
257,0.5249315784037745,0.6752318288549608,0.5249315784037745
258,0.5249315784037745,0.6640953357820041,0.5249315784037745
259,0.5249315784037745,0.6685048118356905,0.5249315784037745
260,0.5249315784037745,0.6694161995268436,0.5249315784037745
261,0.5249315784037745,0.6671702101517384,0.5249315784037745
262,0.5249315784037745,0.6663531447622543,0.5249315784037745
263,0.5249315784037745,0.6690864473753005,0.5249315784037745
264,0.5249315784037745,0.6688211303584042,0.5249315784037745
265,0.5249315784037745,0.6698207100540425,0.5249315784037745
266,0.5249315784037745,0.6642749959562596,0.5249315784037745
267,0.5249315784037745,0.6722671974653573,0.5249315784037745
268,0.5249315784037745,0.665227016176952,0.5249315784037745
269,0.5249315784037745,0.6666639823106189,0.5249315784037745
270,0.5249315784037745,0.6725385672228583,0.5249315784037745
271,0.5249315784037745,0.6663165584975457,0.5249315784037745
272,0.5249315784037745,0.6680922214623807,0.5249315784037745
273,0.5249315784037745,0.6712507497148624,0.5249315784037745
274,0.5249315784037745,0.6721864865903797,0.5249315784037745
275,0.5249315784037745,0.6753162520559244,0.5249315784037745
276,0.5249315784037745,0.6703571657803105,0.5249315784037745
277,0.5249315784037745,0.6668698511732382,0.5249315784037745
278,0.5249315784037745,0.6693784736767598,0.5249315784037745
279,0.5249315784037745,0.6628371062787807,0.5249315784037745
280,0.5249315784037745,0.6715861780617525,0.5249315784037745
281,0.5249315784037745,0.6748097741639267,0.5249315784037745
282,0.5249315784037745,0.6706043684738056,0.5249315784037745
283,0.5249315784037745,0.6637290450207912,0.5249315784037745
284,0.5249315784037745,0.6655842939328138,0.5249315784037745
285,0.5249315784037745,0.6724975189930424,0.5249315784037745
286,0.5249315784037745,0.6707450121461546,0.5249315784037745
287,0.5249315784037745,0.6725230692159221,0.5249315784037745
288,0.5249315784037745,0.6704255722220762,0.5249315784037745
289,0.5249315784037745,0.6738733538057735,0.5249315784037745
290,0.5249315784037745,0.6792047062678748,0.5249315784037745
291,0.5249315784037745,0.6754952413662931,0.5249315784037745
292,0.5249315784037745,0.6689558026614538,0.5249315784037745
293,0.5249315784037745,0.6756598187446025,0.5249315784037745
294,0.5249315784037745,0.6666268381518011,0.5249315784037745
295,0.5249315784037745,0.6690842859956742,0.5249315784037745
296,0.5249315784037745,0.6672345818387848,0.5249315784037745
297,0.5249315784037745,0.6746817806857479,0.5249315784037745
298,0.5249315784037745,0.6709196472494952,0.5249315784037745
299,0.5249315784037745,0.6725625613872444,0.5249315784037745
300,0.5249315784037745,0.6689026682485094,0.5249315784037745
301,0.5249315784037745,0.6783231174138217,0.5249315784037745
302,0.5249315784037745,0.6661254535898254,0.5249315784037745
303,0.5249315784037745,0.6719740612177724,0.5249315784037745
304,0.5249315784037745,0.671149608627905,0.5249315784037745
305,0.5249315784037745,0.6685104511302579,0.5249315784037745
306,0.5249315784037745,0.6717458190864221,0.5249315784037745
307,0.5249315784037745,0.6651020818568745,0.5249315784037745
308,0.5249315784037745,0.673209108384546,0.5249315784037745
309,0.5249315784037745,0.6665065443525116,0.5249315784037745
310,0.5249315784037745,0.6713065623692654,0.5249315784037745
311,0.5249315784037745,0.6676635412640102,0.5249315784037745
312,0.5249315784037745,0.6674090397652174,0.5249315784037745
313,0.5249315784037745,0.6761152531270567,0.5249315784037745
314,0.5249315784037745,0.6760908966144171,0.5249315784037745
315,0.5249315784037745,0.6694889045268111,0.5249315784037745
316,0.5249315784037745,0.6686924261088617,0.5249315784037745
317,0.5249315784037745,0.6669939491895974,0.5249315784037745
318,0.5249315784037745,0.660741974083228,0.5249315784037745
319,0.5249315784037745,0.6657283292697387,0.5249315784037745
320,0.5249315784037745,0.6700279859938837,0.5249315784037745
321,0.5249315784037745,0.6692871445134817,0.5249315784037745
322,0.5249315784037745,0.6742324049771341,0.5249315784037745
323,0.5249315784037745,0.6719639053149191,0.5249315784037745
324,0.5249315784037745,0.6721713877274876,0.5249315784037745
325,0.5249315784037745,0.6752740729289975,0.5249315784037745
326,0.5249315784037745,0.67119749529441,0.5249315784037745
327,0.5249315784037745,0.6717811783472311,0.5249315784037745
328,0.5249315784037745,0.6724260029204568,0.5249315784037745
329,0.5249315784037745,0.6769291837942347,0.5249315784037745
330,0.5249315784037745,0.6712874112143246,0.5249315784037745
331,0.5249315784037745,0.6649267731535895,0.5249315784037745
332,0.5249315784037745,0.6724758380349029,0.5249315784037745
333,0.5249315784037745,0.673355573839263,0.5249315784037745
334,0.5249315784037745,0.6704043840317613,0.5249315784037745
335,0.5249315784037745,0.6753261777882466,0.5249315784037745
336,0.5249315784037745,0.670061917849068,0.5249315784037745
337,0.5249315784037745,0.6700348681175768,0.5249315784037745
338,0.5249315784037745,0.6647401606802299,0.5249315784037745
339,0.5249315784037745,0.667182539055288,0.5249315784037745
340,0.5249315784037745,0.6675114318746295,0.5249315784037745
341,0.5249315784037745,0.6716162970111026,0.5249315784037745
342,0.5249315784037745,0.6750905909211548,0.5249315784037745
343,0.5249315784037745,0.6708035333950991,0.5249315784037745
344,0.5249315784037745,0.6790182177736316,0.5249315784037745
345,0.5249315784037745,0.6685757527368508,0.5249315784037745
346,0.5249315784037745,0.6662452868049246,0.5249315784037745
347,0.5249315784037745,0.6724639926639939,0.5249315784037745
348,0.5249315784037745,0.6723368014023368,0.5249315784037745
349,0.5249315784037745,0.6703053301342458,0.5249315784037745
350,0.5249315784037745,0.6680935543681489,0.5249315784037745
351,0.5249315784037745,0.6649457231716785,0.5249315784037745
352,0.5249315784037745,0.6605843206424552,0.5249315784037745
353,0.5249315784037745,0.6729218549432536,0.5249315784037745
354,0.5249315784037745,0.6684201487673376,0.5249315784037745
355,0.5249315784037745,0.6718968882216505,0.5249315784037745
356,0.5249315784037745,0.6686440898190168,0.5249315784037745
357,0.5249315784037745,0.6706577886311058,0.5249315784037745
358,0.5249315784037745,0.6771913465542321,0.5249315784037745
359,0.5249315784037745,0.6665101319713156,0.5249315784037745
360,0.5249315784037745,0.673045542204365,0.5249315784037745
361,0.5249315784037745,0.6710958096474943,0.5249315784037745
362,0.5249315784037745,0.6752246274580557,0.5249315784037745
363,0.5249315784037745,0.6631441361363238,0.5249315784037745
364,0.5249315784037745,0.6682414039342188,0.5249315784037745
365,0.5249315784037745,0.6688882120099874,0.5249315784037745
366,0.5249315784037745,0.6667191118693202,0.5249315784037745
367,0.5249315784037745,0.6691008092489114,0.5249315784037745
368,0.5249315784037745,0.6689406378257766,0.5249315784037745
369,0.5249315784037745,0.6744430695477444,0.5249315784037745
370,0.5249315784037745,0.67396450584952,0.5249315784037745
371,0.5249315784037745,0.6712225115482319,0.5249315784037745
372,0.5249315784037745,0.6694253327089073,0.5249315784037745
373,0.5249315784037745,0.664660396352348,0.5249315784037745
374,0.5249315784037745,0.6685958129779267,0.5249315784037745
375,0.5249315784037745,0.6673288942051246,0.5249315784037745
376,0.5249315784037745,0.6692882847312714,0.5249315784037745
377,0.5249315784037745,0.6704332533495537,0.5249315784037745
378,0.5249315784037745,0.6720016600333268,0.5249315784037745
379,0.5249315784037745,0.6781943197911793,0.5249315784037745
380,0.5249315784037745,0.6768110083619614,0.5249315784037745
381,0.5249315784037745,0.6739710567186168,0.5249315784037745
382,0.5249315784037745,0.6723926317974233,0.5249315784037745
383,0.5249315784037745,0.6704537152498466,0.5249315784037745
384,0.5249315784037745,0.6739959849671042,0.5249315784037745
385,0.5249315784037745,0.669129886326152,0.5249315784037745
386,0.5249315784037745,0.6756628164405839,0.5249315784037745
387,0.5249315784037745,0.6767299558411051,0.5249315784037745
388,0.5249315784037745,0.6748211298975977,0.5249315784037745
389,0.5249315784037745,0.6707244878670309,0.5249315784037745
390,0.5249315784037745,0.6764575426055413,0.5249315784037745
391,0.5249315784037745,0.6649025100111274,0.5249315784037745
392,0.5249315784037745,0.6737335844489151,0.5249315784037745
393,0.5249315784037745,0.6736031563717695,0.5249315784037745
394,0.5249315784037745,0.6760349598199388,0.5249315784037745
395,0.5249315784037745,0.6734779552538943,0.5249315784037745
396,0.5249315784037745,0.669088975672944,0.5249315784037745
397,0.5249315784037745,0.666722022742214,0.5249315784037745
398,0.5249315784037745,0.6754146374774639,0.5249315784037745
399,0.5249315784037745,0.6736989910988145,0.5249315784037745
400,0.5249315784037745,0.67109079512536,0.5249315784037745
401,0.5249315784037745,0.6660724026843141,0.5249315784037745
402,0.5249315784037745,0.6707828594571967,0.5249315784037745
403,0.5249315784037745,0.6685292315546794,0.5249315784037745
404,0.5249315784037745,0.674461054905294,0.5249315784037745
405,0.5249315784037745,0.6681026220224964,0.5249315784037745
406,0.5249315784037745,0.6744566657500503,0.5249315784037745
407,0.5249315784037745,0.6723891674648449,0.5249315784037745
408,0.5249315784037745,0.6648693826122911,0.5249315784037745
409,0.5249315784037745,0.6697450809951135,0.5249315784037745
410,0.5249315784037745,0.6708826967204327,0.5249315784037745
411,0.5249315784037745,0.6721647468243305,0.5249315784037745
412,0.5249315784037745,0.6678778802309256,0.5249315784037745
413,0.5249315784037745,0.6746676367622862,0.5249315784037745
414,0.5249315784037745,0.6725130637632691,0.5249315784037745
415,0.5249315784037745,0.6744433676267704,0.5249315784037745
416,0.5249315784037745,0.6697737855587635,0.5249315784037745
417,0.5249315784037745,0.6706084883628699,0.5249315784037745
418,0.5249315784037745,0.6721075432840031,0.5249315784037745
419,0.5249315784037745,0.6677570814403267,0.5249315784037745
420,0.5249315784037745,0.6716822226438035,0.5249315784037745
421,0.5249315784037745,0.6687216594440861,0.5249315784037745
422,0.5249315784037745,0.6788205290821917,0.5249315784037745
423,0.5249315784037745,0.6742157965259888,0.5249315784037745
424,0.5249315784037745,0.6733806211704273,0.5249315784037745
425,0.5249315784037745,0.6729847997246895,0.5249315784037745
426,0.5249315784037745,0.6632193713135013,0.5249315784037745
427,0.5249315784037745,0.6679648064829675,0.5249315784037745
428,0.5249315784037745,0.674663640485717,0.5249315784037745
429,0.5249315784037745,0.6693888275766409,0.5249315784037745
430,0.5249315784037745,0.672308955287601,0.5249315784037745
431,0.5249315784037745,0.678378713314863,0.5249315784037745
432,0.5249315784037745,0.671862921974043,0.5249315784037745
433,0.5249315784037745,0.6738374657230913,0.5249315784037745
434,0.5249315784037745,0.664690907571838,0.5249315784037745
435,0.5249315784037745,0.6683309604132363,0.5249315784037745
436,0.5249315784037745,0.6664878722805273,0.5249315784037745
437,0.5249315784037745,0.669681401226025,0.5249315784037745
438,0.5249315784037745,0.6671912201859195,0.5249315784037745
439,0.5249315784037745,0.6715451276129167,0.5249315784037745
440,0.5249315784037745,0.6747509855814181,0.5249315784037745
441,0.5249315784037745,0.6669986171503485,0.5249315784037745
442,0.5249315784037745,0.675415317632051,0.5249315784037745
443,0.5249315784037745,0.678357711095706,0.5249315784037745
444,0.5249315784037745,0.6756814158883938,0.5249315784037745
445,0.5249315784037745,0.672528046713736,0.5249315784037745
446,0.5249315784037745,0.6688963870555247,0.5249315784037745
447,0.5249315784037745,0.6696695738591112,0.5249315784037745
448,0.5249315784037745,0.6760092413238382,0.5249315784037745
449,0.5249315784037745,0.6760069338405024,0.5249315784037745
450,0.5249315784037745,0.674199169750107,0.5249315784037745
451,0.5249315784037745,0.6749605926442552,0.5249315784037745
452,0.5249315784037745,0.6661335316107508,0.5249315784037745
453,0.5249315784037745,0.6744223461615476,0.5249315784037745
454,0.5249315784037745,0.6788630644819793,0.5249315784037745
455,0.5249315784037745,0.6793892988442846,0.5249315784037745
456,0.5249315784037745,0.6713376236207387,0.5249315784037745
457,0.5249315784037745,0.6746457122118994,0.5249315784037745
458,0.5249315784037745,0.6665683230648085,0.5249315784037745
459,0.5249315784037745,0.6674816580125212,0.5249315784037745
460,0.5249315784037745,0.669426969930376,0.5249315784037745
461,0.5249315784037745,0.6788457788700165,0.5249315784037745
462,0.5249315784037745,0.671090441827114,0.5249315784037745
463,0.5249315784037745,0.6704725304831635,0.5249315784037745
464,0.5249315784037745,0.6699990998207298,0.5249315784037745
465,0.5249315784037745,0.6683901668345982,0.5249315784037745
466,0.5249315784037745,0.6662751891487068,0.5249315784037745
467,0.5249315784037745,0.6685549955537204,0.5249315784037745
468,0.5249315784037745,0.6725133418373704,0.5249315784037745
469,0.5249315784037745,0.6638988782384039,0.5249315784037745
470,0.5249315784037745,0.6733540331400769,0.5249315784037745
471,0.5249315784037745,0.6783875781840942,0.5249315784037745
472,0.5249315784037745,0.6653185627751407,0.5249315784037745
473,0.5249315784037745,0.6724549178995933,0.5249315784037745
474,0.5249315784037745,0.663549914792132,0.5249315784037745
475,0.5249315784037745,0.6746332147522763,0.5249315784037745
476,0.5249315784037745,0.6690762533548761,0.5249315784037745
477,0.5249315784037745,0.6654352910174207,0.5249315784037745
478,0.5249315784037745,0.6645070295567741,0.5249315784037745
479,0.5249315784037745,0.6734799465263288,0.5249315784037745
480,0.5249315784037745,0.6713164737637319,0.5249315784037745
481,0.5249315784037745,0.6664486393069297,0.5249315784037745
